Fecha;PM10;PM2.5;NO;NO2;NOX;SO2;CO;OZONO;Vel Viento;Dir Viento;Temperatura;HR;PresionBaro;Rad Solar;Precipitacion;BC 
1/01/2024 1:00;86;31;4,2;10,4;14,6;0;0,4;0;2,1;106;11,9;82,4;0;0;0;6,4
1/01/2024 2:00;0;75;2,9;7,6;10,5;0;0,4;0;1,9;105;11,7;81,6;0;0;0;3,1
1/01/2024 3:00;42;31;2,1;8,1;10,3;0;0,4;0;2;105;11,4;82,6;0;0;0;2,3
1/01/2024 4:00;45;34;1;8,1;9,2;0;0,3;0;2,1;102;11,4;81,5;0;0;0;3
1/01/2024 5:00;0;38;1,1;5,9;7;0;0,3;0;1,4;112;11,2;81,6;0;0;0;1,7
1/01/2024 6:00;26;21;2,5;5;7,5;0;0,3;0;2;115;10,1;84,8;0;0;0;1,2
1/01/2024 7:00;29;18;3,1;6,2;9,3;0;0,3;0;1,7;105;10,4;83,5;0;14;0;1,3
1/01/2024 8:00;30;11;6,8;10,6;17,4;0;0,4;0;0,7;93;13;74,7;0;192;0;1,8
1/01/2024 9:00;31;25;3,6;10;13,6;0;0,4;0;0,7;51;16,6;59,9;0;391;0;1,8
1/01/2024 10:00;0;25;0,9;4,9;5,8;0;0,2;0;1,1;110;19;48,4;0;508;0;0,9
1/01/2024 11:00;9;9;0,7;3,1;3,8;0;0,2;0;1,7;107;19;47,4;0;457;0;0,7
1/01/2024 12:00;13;5;0,9;3,4;4,3;0;0,2;0;1,4;121;21,2;43,2;0;716;0;0,7
1/01/2024 13:00;23;4;0,6;4,6;5,1;0;0,2;0;1,2;337;21,4;42,4;0;565;0;0,8
1/01/2024 14:00;32;8;0,8;7,2;8;0;0,3;0;1;314;22,9;40,9;0;456;0;1,2
1/01/2024 15:00;48;21;0,9;10,6;11,5;0;0,4;0;1,1;291;20,3;52,9;0;131;0;2
1/01/2024 16:00;50;38;0,8;9,4;10,2;0;0,4;0;1,6;306;18,6;62,5;0;63;0;1,9
1/01/2024 17:00;47;0;1,1;11,1;12,1;0;0,4;0;1,9;325;17,7;69,6;0;90;0;1,8
1/01/2024 18:00;46;0;0,7;13,9;14,6;0;0,4;0;1,7;321;16;76,2;0;16;0;1,9
1/01/2024 19:00;45;0;0,4;17,6;18;0;0,5;0;1,2;333;14,7;82,4;0;0;0;2,1
1/01/2024 20:00;50;0;0,7;24,8;25,5;0;0,6;0;0,6;336;14,3;84,3;0;0;0;2,5
1/01/2024 21:00;46;0;0,9;24,8;25,7;0;0,6;0;0,2;11;13,5;86,1;0;0;0;2,8
1/01/2024 22:00;44;0;2,7;13,4;16;0;0,4;0;1,5;104;13,3;82,2;0;0;0;2,1
1/01/2024 23:00;30;0;1,5;7,3;8,8;0;0,3;0;2,4;105;12,7;77,8;0;0;0;1,2
2/01/2024 0:00;26;0;0,8;5,6;6,4;0;0,2;0;1,9;100;12,8;75,1;0;0;0;0,9
2/01/2024 1:00;16;0;0,6;3,4;4;0;0,2;0;2,2;111;11,7;77,8;0;0;0;0,7
2/01/2024 2:00;20;0;0,4;2,7;3,1;0;0,1;0;2,5;105;10,7;76,8;0;0;0;0,5
2/01/2024 3:00;20;0;0,4;2,5;2,9;0;0,1;0;2,6;108;10,1;77,1;0;0;0;0,5
2/01/2024 4:00;19;0;0,5;3,1;3,6;0;0,1;0;2,5;112;9,7;78,9;0;0;0;0,7
2/01/2024 5:00;27;0;2,1;4,7;6,8;0;0,2;0;2,4;113;9,2;80,5;0;0;0;1,3
2/01/2024 6:00;24;0;4;5,8;9,8;0;0,3;0;2,4;111;9;80,2;0;0;0;1,8
2/01/2024 7:00;27;0;7,3;6,3;13,7;0;0,3;0;2,6;109;9,1;79,2;0;18;0;1,8
2/01/2024 8:00;42;0;18,8;13,4;32,2;0;0,6;0;0,5;114;12,3;72,9;0;188;0;2,6
2/01/2024 9:00;50;0;21,8;21,2;43;0;0,8;0;0,5;16;16;63,6;0;360;0;3,9
2/01/2024 10:00;29;0;9,5;15,9;25,4;0;0,5;0;0,7;293;19,2;50,1;0;513;0;2,5
2/01/2024 11:00;27;0;4,2;12,5;16,8;0;0,4;0;0,9;265;20,6;44,1;0;610;0;1,9
2/01/2024 12:00;22;0;2,1;10,7;12,9;0;0,3;0;0,6;297;22,1;37,4;0;630;0;1,5
2/01/2024 13:00;32;0;1,2;10,5;11,7;0;0,3;0;0,9;320;23;34,6;0;545;0;1,6
2/01/2024 14:00;61;0;1,6;14,4;16;0;0,38;0;1,8;310;21,7;45,9;0;377;0;3,5
2/01/2024 15:00;61;0;1,1;14,3;15,4;0;0,39;0;1,9;304;20,9;51;0;309;0;3,3
2/01/2024 16:00;57;31;1,5;14,7;16,2;0;0,4;0;2,2;319;19,2;60,4;0;165;0;3,2
2/01/2024 17:00;51;32;1,7;17,2;18,9;0;0,43;0;2,3;316;16,8;71,3;0;87;0;2,9
2/01/2024 18:00;48;29;0,8;19,2;20;0;0,47;0;1,4;324;15,3;76,4;0;13;0;2,8
2/01/2024 19:00;50;30;0,4;24,9;25,3;0;0,59;0;0,9;333;14,3;79,7;0;0;0;2,9
2/01/2024 20:00;52;30;0,5;27,9;28,4;0;0,59;0;1,3;324;14,1;82,5;0;0;0;2,8
2/01/2024 21:00;42;24;0,4;26,9;27,2;0;0,52;0;1,2;321;13,9;81,8;0;0;0;2,5
2/01/2024 22:00;51;27;0,9;25,5;26,4;0;0,61;0;0,3;102;13,6;79,3;0;0;0;2,9
2/01/2024 23:00;40;17;2,6;15;17,5;0;0,5;0;1,2;106;13,4;76,9;0;0;0;2,7
3/01/2024 0:00;44;22;1,7;24,7;26,4;0;0,55;0;0,6;320;12,9;81;0;0;0;3,3
3/01/2024 1:00;40;26;0,7;22,8;23,5;0;0,46;0;0,1;324;12,5;82,4;0;0;0;2,9
3/01/2024 2:00;37;24;1,9;21,5;23,4;0;0,51;0;0,8;106;12,5;82,8;0;0;0;3,1
3/01/2024 3:00;27;27;0,8;10,1;10,9;0;0,33;0;1,3;109;12,1;82,2;0;0;0;2,2
3/01/2024 4:00;31;15;1,2;9,7;10,9;0;0,27;0;0,8;103;12,2;81,1;0;0;0;1,9
3/01/2024 5:00;26;23;1,6;5,8;7,3;0;0,2;0;1,7;106;11,8;78,8;0;0;0;1,5
3/01/2024 6:00;24;14;2,8;6,3;9,1;0;0,21;0;2,2;103;10,6;79,7;0;0;0;1,6
3/01/2024 7:00;25;17;5,2;7,5;12,7;0;0,3;0;2,1;107;10,3;78,7;0;19;0;1,7
3/01/2024 8:00;24;15;8,2;8,4;16,6;0;0,37;0;1,5;105;12;73,8;0;187;0;2,2
3/01/2024 9:00;43;15;12,2;20,5;32,6;0;0,56;0;0,4;23;16,5;62,7;0;376;0;4,5
3/01/2024 10:00;80;26;28,1;44,2;72,3;0;1,16;0;1;62;18,5;56,5;0;578;0;10,2
3/01/2024 11:00;50;43;0;0;0;0;0;0;0,6;298;20,8;46,1;0;496;0;6,4
3/01/2024 12:00;47;34;0;0;0;0;0;0;0,3;245;20,9;42;0;463;0;5,6
3/01/2024 13:00;0;0;2,4;16,6;19;0;0,43;0;0,7;320;20,6;43,5;0;391;0;4,7
3/01/2024 14:00;0;0;1,4;16,4;17,9;0;0,43;0;1,6;294;20,7;49,9;0;252;0;4,2
3/01/2024 15:00;0;67;0,9;14,5;15,5;0;0,4;0;1,9;296;18,7;58,7;0;143;0;3,4
3/01/2024 16:00;77;62;1,9;13,7;15,6;0;0,41;0;2;293;19,6;59,6;0;319;0;2,8
3/01/2024 17:00;48;36;1,8;12,4;14,2;0;0,37;0;1,8;291;18,9;60,9;0;173;0;2,3
3/01/2024 18:00;42;21;1,1;16,3;17,4;0;0,41;0;1,6;309;16,4;68,4;0;54;0;2,5
3/01/2024 19:00;40;25;1;18,9;19,9;0;0,49;0;1,2;300;14,7;74,7;0;0;0;2,4
3/01/2024 20:00;39;24;1,1;18,9;19,9;0;0,48;0;0,9;294;14,4;76,1;0;0;0;2,2
3/01/2024 21:00;36;19;1,1;16,9;18;0;0,45;0;0,6;343;13,9;71,9;0;0;0;1,8
3/01/2024 22:00;33;10;5,6;17,1;22,8;0;0,57;0;1,7;107;13,2;75,9;0;0;0;2,2
3/01/2024 23:00;28;18;4;12,5;16,6;0;0,46;0;2,1;105;12,8;75,2;0;0;0;2,3
4/01/2024 0:00;28;12;2,3;10,3;12,6;0;0,35;0;2,1;109;11,9;75,8;0;0;0;1,7
4/01/2024 1:00;27;10;1;7,9;9;0;0,26;0;2,2;107;11,2;75,6;0;0;0;1,4
4/01/2024 2:00;19;12;0,6;6,7;7,3;0;0,2;0;2,2;108;10,1;77,6;0;0;0;1,2
4/01/2024 3:00;19;11;0,4;5,6;6;0;0,15;0;2,3;108;9,7;75,7;0;0;0;1
4/01/2024 4:00;11;6;0,5;3,3;3,8;0;0,11;0;2,5;112;9,2;73,6;0;0;0;0,7
4/01/2024 5:00;10;8;0,9;3,5;4,4;0;0,1;0;2,5;107;8,9;71,6;0;0;0;0,6
4/01/2024 6:00;13;0;2,6;5,7;8,3;0;0,14;0;2,3;107;8,5;71,4;0;0;0;1
4/01/2024 7:00;10;7;7;9,2;16,2;0;0,3;0;2;109;8,5;73;0;11;0;1,9
4/01/2024 8:00;23;7;14,8;12,2;27;0;0,46;0;1,1;106;10,4;68,9;0;198;0;2,4
4/01/2024 9:00;28;10;60,3;43,6;103,9;0;1,47;0;0,5;23;14,9;58,8;0;366;0;9,9
4/01/2024 10:00;83;41;39;50,7;89,6;0;1,37;0;0,5;29;18,2;49,1;0;546;0;9,7
4/01/2024 11:00;69;39;15,2;40,1;55,2;0;1;0;0,7;3;20,7;39,8;0;654;0;6,6
4/01/2024 12:00;49;28;4,4;25,2;29,6;0;0,61;0;0,8;328;22,2;34,6;0;741;0;4,1
4/01/2024 13:00;56;22;2,5;19,1;21,5;0;0,45;0;1,7;298;22,4;36,5;0;500;0;3,5
4/01/2024 14:00;60;27;1,1;14,4;15,5;0;0,36;0;2,2;303;21,1;43,8;0;411;0;2,9
4/01/2024 15:00;58;29;0,8;12,6;13,4;0;0,33;0;2,3;311;20,3;49,6;0;258;0;2,6
4/01/2024 16:00;55;25;1,3;12,6;14;0;0,33;0;1,8;295;20,8;49;0;368;0;2,4
4/01/2024 17:00;48;27;1,1;13,1;14,2;0;0,34;0;2,1;298;19,7;55,1;0;149;0;2,4
4/01/2024 18:00;55;25;0,6;17,2;17,9;0;0,42;0;1,6;301;17,1;65,4;0;45;0;2,6
4/01/2024 19:00;52;27;0,5;23,7;24,2;0;0,56;0;1;302;14,7;76,4;0;0;0;3
4/01/2024 20:00;59;26;1,5;35;36,5;0;0,77;0;0,4;279;14;81,8;0;0;0;3,9
4/01/2024 21:00;52;30;1,7;35,2;36,9;0;0,76;0;0,5;303;14,2;81,3;0;0;0;3,8
4/01/2024 22:00;62;31;3,7;35,6;39,3;0;0,78;0;0,4;302;13,5;80,9;0;0;0;4,2
4/01/2024 23:00;62;35;5,7;34,2;39,9;0;0,85;0;0,3;108;13,3;81,3;0;0;0;5,4
5/01/2024 0:00;55;34;6,4;27,1;33,5;0;0,71;0;0;173;13;79,9;0;0;0;4,7
5/01/2024 1:00;56;30;2;26,9;28,9;0;0,55;0;0,5;309;12,7;80,4;0;0;0;4,6
5/01/2024 2:00;32;32;0,7;20,7;21,4;0;0,4;0;0,3;304;12,5;80,9;0;0;0;2,9
5/01/2024 3:00;31;20;0,6;19,8;20,3;0;0,35;0;0,2;105;11,7;83,1;0;0;0;2,6
5/01/2024 4:00;26;17;0,8;11,1;12;0;0,24;0;1,3;110;11,2;83,4;0;0;0;1,8
5/01/2024 5:00;19;16;2,6;8,4;11;0;0,19;0;1,6;109;10,6;82,2;0;0;0;2
5/01/2024 6:00;15;14;3,9;8,2;12,1;0;0,22;0;2;109;9,8;80,5;0;0;0;2
5/01/2024 7:00;22;10;4,5;7,6;12,1;0;0,24;0;2,4;107;9,4;78,4;0;14;0;1,6
5/01/2024 8:00;22;12;7,5;8,6;16,1;0;0,33;0;1,4;109;11,3;72,8;0;168;0;1,9
5/01/2024 9:00;49;13;20,1;24,8;44,8;0;0,77;0;0,2;328;16;61,9;0;369;0;4,6
5/01/2024 10:00;64;27;19,1;37,4;56,5;0;1,06;0;0,5;325;18,3;49,6;0;470;0;6,2
5/01/2024 11:00;61;34;7,3;31,5;38,8;0;0,72;0;1;339;19,5;41,9;0;535;0;6,4
5/01/2024 12:00;57;37;4;22,9;26,9;0;0,47;0;1,1;321;21,2;37,3;0;737;0;5,5
5/01/2024 13:00;52;28;1,5;12,9;14,4;0;0,31;0;1,6;314;21,6;39,8;0;580;0;3,4
5/01/2024 14:00;55;26;1,4;11,5;12,9;0;0,31;0;1,9;299;22,4;39,1;0;677;0;2,6
5/01/2024 15:00;52;28;1;11,8;12,8;0;0,33;0;2,1;308;20;50,2;0;239;0;2,4
5/01/2024 16:00;50;24;1,4;11,8;13,3;0;0,34;28,2;2,3;303;19;57,9;0;213;0;2,3
5/01/2024 17:00;49;27;1,2;12,8;14;0;0,36;24;2,3;309;18,4;61,4;0;131;0;2,4
5/01/2024 18:00;50;24;0,9;19,2;20;0;0,49;16,5;1,8;317;16,1;71,4;0;14;0;3,1
5/01/2024 19:00;57;27;1,3;17;18,3;0;0,49;15;0,2;83;15,1;70,5;0;0;0;2,6
5/01/2024 20:00;50;25;1,6;19,3;20,9;0;0,55;14,8;1,3;93;14,7;70,8;0;0;0;2,8
5/01/2024 21:00;38;21;1,3;16,2;17,5;0;0,46;14,1;1,5;81;14;71,2;0;0;0;2,1
5/01/2024 22:00;30;20;1,8;11,8;13,6;0;0,36;14;2,2;102;13,2;70,9;0;0;0;1,7
5/01/2024 23:00;27;20;1,3;9,5;10,8;0;0,32;14,4;2,3;105;12,6;71,5;0;0;0;1,7
6/01/2024 0:00;35;19;1;10,8;11,8;0;0,32;13,3;1,4;115;12,3;72,9;0;0;0;1,8
6/01/2024 1:00;32;21;0,7;8,8;9,5;0;0,3;11,8;1,5;114;11,8;74,4;0;0;0;1,8
6/01/2024 2:00;28;22;0,6;7,7;8,2;0;0,28;10,6;1,6;99;10,6;76,4;0;0;0;1,6
6/01/2024 3:00;27;16;0,4;5,5;5,9;0;0,23;11,5;2,7;104;9,8;75,5;0;0;0;1,5
6/01/2024 4:00;26;18;0,4;4,6;5;0;0,19;13,2;2,2;105;9;74,6;0;0;0;1,4
6/01/2024 5:00;18;17;1,1;5,4;6,5;0;0,18;12,8;2,5;109;8,2;73,3;0;0;0;1,1
6/01/2024 6:00;17;9;2,7;6,9;9,6;0;0,2;11,9;2,5;111;7,5;69,3;0;0;0;1,5
6/01/2024 7:00;13;7;6;10;16;0;0,29;10,2;2,4;113;7,3;67,7;0;11;0;1,5
6/01/2024 8:00;29;9;12,5;14;26,6;0;0,47;9,5;1,6;113;9,5;67,8;0;192;0;2,2
6/01/2024 9:00;36;14;8,4;18,3;26,8;0;0,49;16,2;0,3;9;15,3;52,9;0;394;0;2,9
6/01/2024 10:00;22;19;3,7;9,6;13,2;0;0,34;23,8;2,3;118;18,6;29,3;0;586;0;1,5
6/01/2024 11:00;17;8;2,8;5,1;7,9;0;0,23;24,9;3,4;119;19,5;27,2;0;720;0;0,8
6/01/2024 12:00;17;12;2;4,3;6,4;0;0,21;23,4;3;118;20,3;26,4;0;779;0;0,9
6/01/2024 13:00;13;8;2;4;6;0;0,22;23,3;2,4;137;22,1;22,5;0;791;0;0,7
6/01/2024 14:00;16;8;2;4;5,9;0;0,22;22,6;2,8;119;22,3;23,3;0;723;0;0,6
6/01/2024 15:00;18;8;2;3,9;5,9;0;0,23;22,7;3,4;130;21,9;24,9;0;587;0;0,7
6/01/2024 16:00;24;7;2,3;4,2;6,5;0;0,25;22,3;4,1;118;20,7;29,9;0;406;0;0,9
6/01/2024 17:00;20;6;3;4,8;7,8;0;0,29;21,3;3,4;130;18,8;32,9;0;78;0;0,9
6/01/2024 18:00;21;10;4;6,3;10,3;0;0,34;19,6;3,2;127;16,8;39,4;0;13;0;1
6/01/2024 19:00;20;9;2,8;7,5;10,3;0;0,35;18,5;2,5;116;14,8;45,5;0;0;0;0,9
6/01/2024 20:00;23;6;3,4;8,5;11,9;0;0,39;17,3;2,1;144;13,8;52,5;0;0;0;1
6/01/2024 21:00;25;12;2,1;7,1;9,2;0;0,31;18,4;1,9;157;13,3;62,3;0;0;0;1,1
6/01/2024 22:00;18;13;2;7,7;9,7;0;0,32;14,6;1,7;106;12;65,7;0;0;0;1,1
6/01/2024 23:00;17;15;1,3;5,3;6,6;0;0,23;15,8;2,9;104;11,6;61,9;0;0;0;0,8
7/01/2024 0:00;18;12;0,7;3,9;4,6;0;0,18;15,9;2,4;100;10,9;65,6;0;0;0;0,8
7/01/2024 1:00;14;10;1;3,6;4,6;0;0,17;14,9;2,2;102;10,2;68,2;0;0;0;0,7
7/01/2024 2:00;16;7;0,3;3,6;3,9;0;0,16;15,5;1,6;103;9,7;61;0;0;0;0,6
7/01/2024 3:00;9;5;0,5;2,7;3,1;0;0,13;16,8;2,4;113;9,4;58;0;0;0;0,5
7/01/2024 4:00;12;4;0,2;2,6;2,8;0;0,13;16,2;2,7;75;9,2;58;0;0;0;0,4
7/01/2024 5:00;10;5;0,3;2,2;2,5;0;0,11;16,9;2,4;94;8,6;60,5;0;0;0;0,5
7/01/2024 6:00;9;7;0,5;3,3;3,8;0;0,15;14,4;1,8;75;7,9;65,2;0;0;0;0,6
7/01/2024 7:00;14;6;2,4;5;7,3;0;0,18;12,6;2;103;7,9;66,9;0;8;0;0,7
7/01/2024 8:00;15;8;5,9;6,5;12,4;0;0,27;9,6;1,6;105;10;63,9;0;200;0;1
7/01/2024 9:00;6;6;2,1;4,3;6,3;0;0,22;14,2;2;96;15;49,7;0;391;0;0,6
7/01/2024 10:00;15;3;1,6;2,6;4,2;0;0,22;16,3;3,4;112;16,4;46,8;0;582;0;0,6
7/01/2024 11:00;15;7;1,9;2,7;4,6;0;0,23;16,7;3,5;118;17,4;46,3;0;714;0;0,7
7/01/2024 12:00;11;9;1,9;3,1;5;0;0,25;16;2,8;120;18,6;45,1;0;770;0;0,7
7/01/2024 13:00;17;8;1,9;3,4;5,4;0;0,26;15,6;2,6;115;18,6;47,4;0;529;0;0,7
7/01/2024 14:00;16;8;2,3;4,3;6,7;0;0,31;15,4;2,2;110;17,8;51,5;0;271;0;1
7/01/2024 15:00;19;12;2,2;4,2;6,3;0;0,31;15,9;2,5;118;18,8;48,8;0;466;0;0,9
7/01/2024 16:00;24;11;2;3,5;5,6;0;0,3;16,7;2,5;142;19,6;47,1;0;409;0;0,8
7/01/2024 17:00;22;8;2,1;4,5;6,6;0;0,32;16,5;1,6;151;18;50,3;0;91;0;0,8
7/01/2024 18:00;18;12;4,2;7,3;11,5;0;0,38;14,9;1,2;156;16,4;54,3;0;15;0;0,9
7/01/2024 19:00;24;12;5,2;11;16,2;0;0,51;11,4;2;115;14,8;62,3;0;0;0;1,2
7/01/2024 20:00;23;11;4,3;9,1;13,4;0;0,46;13,4;1,9;125;14,5;64,6;0;0;0;1,2
7/01/2024 21:00;22;13;3,1;8,1;11,2;0;0,4;13,6;1,6;134;13,9;66,5;0;0;0;1,1
7/01/2024 22:00;14;9;1,5;5,6;7,1;0;0,28;13,9;1,7;118;12,9;67,5;0;0;0;0,8
7/01/2024 23:00;16;10;1,3;5,4;6,7;0;0,27;14,9;1,5;101;12,3;68,2;0;0;0;0,8
8/01/2024 0:00;12;8;0,8;5,1;5,9;0;0,24;12,1;1,8;101;10,9;72;0;0;0;0,7
8/01/2024 1:00;18;6;0,9;5,4;6,3;0;0,22;9,3;2,4;111;9,6;75,6;0;0;0;0,7
8/01/2024 2:00;13;9;0,7;7,5;8,2;0;0,24;6,8;2,6;109;9,3;76,5;0;0;0;0,9
8/01/2024 3:00;17;8;0,7;6,3;7,1;0;0,24;7,3;2,1;111;8,8;77,3;0;0;0;0,9
8/01/2024 4:00;13;7;0,3;2,8;3,2;0;0,18;9,1;2,3;106;8,4;77,6;0;0;0;0,7
8/01/2024 5:00;10;9;0,5;2,1;2,7;0;0,15;9,8;2,4;108;8,1;77,4;0;0;0;0,6
8/01/2024 6:00;14;10;1,2;2,8;4;0;0,17;9,4;2,2;109;7,6;78,8;0;0;0;0,6
8/01/2024 7:00;20;6;4,2;6,9;11,1;0;0,25;8,1;1,3;116;8,1;79,4;0;10;0;1,2
8/01/2024 8:00;25;7;6,1;8,9;15;0;0,35;10,1;0,5;146;10,2;73,8;0;129;0;1,2
8/01/2024 9:00;18;11;2,4;4,9;7,2;0;0,27;15,2;1,4;131;14,7;56,8;0;399;0;0,8
8/01/2024 10:00;22;9;1,1;3,1;4,1;0;0,25;17,6;2,1;98;16,9;49,1;0;594;0;0,7
8/01/2024 11:00;20;11;0,9;2,8;3,7;0;0,24;18,5;2,7;92;17,8;45,6;0;720;0;0,6
8/01/2024 12:00;14;9;1,2;3;4,2;0;0,24;19,3;2,6;100;19,4;37,2;0;781;0;0,5
8/01/2024 13:00;22;6;1,3;2,9;4,2;0;0,24;19,2;2,8;104;20,2;32,6;0;774;0;0,4
8/01/2024 14:00;15;3;2;3,4;5,4;0;0,26;19,3;3;108;20,9;32,5;0;710;0;0,6
8/01/2024 15:00;16;3;2;3,4;5,4;0;0,27;19,8;2;131;22;31,8;0;584;0;0,6
8/01/2024 16:00;20;9;1,7;3,8;5,5;0;0,28;18,9;2,1;115;21,7;33,7;0;323;0;0,7
8/01/2024 17:00;19;7;3;6,2;9,2;0;0,37;18,8;2,3;127;19,6;41,7;0;128;0;0,9
8/01/2024 18:00;48;8;1,1;12,9;14;0;0,47;14,8;1,3;11;17,1;65,6;0;26;0;1,8
8/01/2024 19:00;29;19;4;11,8;15,8;0;0,5;12,5;1,4;102;15,2;54,9;0;0;0;1,2
8/01/2024 20:00;22;11;3,7;8,6;12,2;0;0,44;14,3;2,2;111;13,7;54,9;0;0;0;1
8/01/2024 21:00;24;10;2,3;7,1;9,3;0;0,35;13,7;2,3;106;12,2;61,5;0;0;0;1,1
8/01/2024 22:00;10;9;1,8;5,3;7,1;0;0,28;12,3;2,9;104;10,9;61,9;0;0;0;0,9
8/01/2024 23:00;12;6;1,6;4,9;6,5;0;0,26;12,9;2,1;106;10,9;59,3;0;0;0;0,7
9/01/2024 0:00;9;6;0,6;2,9;3,5;0;0,2;15,8;2,6;111;10,5;62,6;0;0;0;0,5
9/01/2024 1:00;10;10;0,2;2;2,2;0;0,2;17,7;2,5;102;10,7;67,6;0;0;0;0,6
9/01/2024 2:00;17;6;0,5;7,9;8,5;0;0,27;11,2;0,3;110;10;69,3;0;0;0;0,9
9/01/2024 3:00;18;9;2;11,8;13,7;0;0,33;8,1;0,6;122;9,2;73,1;0;0;0;1,2
9/01/2024 4:00;17;14;0,4;2,8;3,2;0;0,2;14,3;1,9;109;8,9;72,3;0;0;0;0,6
9/01/2024 5:00;10;8;1,8;4,9;6,7;0;0,22;10,7;1,6;104;8,3;73,4;0;0;0;1
9/01/2024 6:00;23;7;10,1;12,9;23;0;0,38;5;1,4;109;7,9;75,9;0;0;0;3,1
9/01/2024 7:00;26;10;13,1;12,3;25,4;0;0,5;5,7;1,6;110;8,1;74,2;0;8;0;2,8
9/01/2024 8:00;29;12;25,9;15;40,9;0;0,69;6,2;1;112;10;69,1;0;190;0;3,6
9/01/2024 9:00;69;9;44,7;42,1;86,8;0;1,41;9,1;0,5;45;14,3;57,8;0;371;0;9
9/01/2024 10:00;130;31;0;0;0;0;0;0;0,3;36;17,5;48,6;0;511;0;23,5
9/01/2024 11:00;80;63;0;0;0;0;0;0;0,5;58;20,6;39,2;0;650;0;11,5
9/01/2024 12:00;0;44;0;0;0;0;0;0;2,7;109;20,9;36,8;0;746;0;0,5
9/01/2024 13:00;12;4;2,4;3,7;6,1;0;0,25;16,1;2,8;112;21,4;36,9;0;788;0;0,8
9/01/2024 14:00;18;5;2,8;3,8;6,7;0;0,29;16,2;2,9;116;21,7;36,2;0;728;0;0,8
9/01/2024 15:00;15;4;2,6;4,2;6,9;0;0,29;15,1;1,7;133;23;34,3;0;601;0;0,8
9/01/2024 16:00;12;7;3,1;4,2;7,3;0;0,32;14,6;2,4;130;22,1;35,5;0;432;0;1
9/01/2024 17:00;11;7;2,8;5;7,8;0;0,32;14,4;2,2;114;19,2;42,5;0;115;0;0,9
9/01/2024 18:00;23;6;3,7;6,9;10,6;0;0,45;15,9;2,4;122;17,1;50,1;0;24;0;1,6
9/01/2024 19:00;39;12;6,2;11,2;17,4;0;0,62;15,2;2,9;116;15;59,1;0;0;0;2
9/01/2024 20:00;26;19;4,9;8,5;13,4;0;0,49;15,1;2,6;125;14,1;57,7;0;0;0;1,5
9/01/2024 21:00;14;9;3,2;7,4;10,6;0;0,41;11,6;2,5;103;12,7;57,4;0;0;0;1
9/01/2024 22:00;9;9;2,3;5,1;7,3;0;0,33;9,5;2,9;104;11,5;62,4;0;0;0;0,8
9/01/2024 23:00;6;6;1,3;5,2;6,5;0;0,31;8,7;3,2;103;11;66,4;0;0;0;0,8
10/01/2024 0:00;11;3;0,8;5;5,8;0;0,28;8,4;2,9;105;10,5;68,8;0;0;0;0,9
10/01/2024 1:00;7;3;1,4;3,8;5,2;0;0,22;8,4;2,7;106;10,2;70,2;0;0;0;0,7
10/01/2024 2:00;6;6;0,5;3;3,5;0;0,21;8,5;2,5;107;9,9;71,1;0;0;0;0,6
10/01/2024 3:00;5;2;0,4;2,7;3,1;0;0,19;8,5;2;105;9,7;71,9;0;0;0;0,6
10/01/2024 4:00;9;1;0,8;3,2;4;0;0,2;7,7;2,3;110;9,2;73,9;0;0;0;0,6
10/01/2024 5:00;15;9;4;5,7;9,7;0;0,24;6,1;1,9;110;9;74,7;0;0;0;1,4
10/01/2024 6:00;21;8;7;6,7;13,7;0;0,31;5,3;2,1;110;8,7;75,8;0;0;0;2,2
10/01/2024 7:00;25;8;20,6;9,9;30,5;0;0,62;4,2;1,7;112;8,8;76;0;7;0;4,3
10/01/2024 8:00;27;15;22,2;11,3;33,5;0;0,7;5,2;0,9;108;10,7;71,5;0;189;0;3
10/01/2024 9:00;82;12;58;40,2;98,1;0;1,58;7;0,5;358;15,3;57,8;0;370;0;9,9
10/01/2024 10:00;110;36;48,2;63,8;112;0;1,85;13,4;1,2;352;19,1;46,8;0;516;0;12,4
10/01/2024 11:00;72;48;17;39,3;56,3;0;1,11;22,6;0,4;326;21,6;38,2;0;707;0;7,1
10/01/2024 12:00;0;28;2,7;7,7;10,4;0;0,36;15,3;2,3;121;22,4;35,1;0;700;0;1,4
10/01/2024 13:00;11;2;2,4;4,4;6,8;0;0,27;15,6;2,1;139;22,4;35,3;0;633;0;0,9
10/01/2024 14:00;49;1;1,7;11,9;13,5;0;0,41;23,9;0,5;316;20,9;45,4;0;179;0;1
10/01/2024 15:00;0;26;2,6;5,1;7,6;0;0,3;16;2,3;153;21;40,7;0;247;0;1
10/01/2024 16:00;26;4;2,2;4,2;6,4;0;0,29;17,5;3,3;133;20,9;43,1;0;386;0;1,1
10/01/2024 17:00;30;6;2,9;5,5;8,5;0;0,34;17;3,6;119;18,4;49,8;0;83;0;1,5
10/01/2024 18:00;24;7;2,8;6,9;9,6;0;0,4;15,8;3,2;104;16,8;56,1;0;15;0;1,5
10/01/2024 19:00;25;8;3,1;9,3;12,4;0;0,52;13,4;1,6;99;15,3;60,6;0;0;0;1,5
10/01/2024 20:00;22;14;4,7;11,1;15,8;0;0,58;11,4;1,8;108;14,4;64,2;0;0;0;1,6
10/01/2024 21:00;21;8;2,4;7,3;9,7;0;0,4;13,7;2,2;104;13,9;65,8;0;0;0;1,2
